record_id,date,mandi_id,crop_name,min_price,max_price,modal_price,msp,date_dt,date_str,is_price_crash,price_gap_vs_msp,price_ratio,mandi_name,district,state
PR003468,2026-07-09,MANDI011,Mustard,4986.92,5578.272000000001,5312.64,5650.0,2026-07-09,2026-07-09,True,-337.36,0.94,Arrah Mandi,Patiala,Punjab
PR008449,07.09.2026,MANDI019,Mustard,5247.0,5628.28,5438.0,5650.0,2026-07-09,2026-07-09,True,-212.0,0.962,Karimnagar Grain Market,Moga,Punjab
PR000029,2026-07-09,MANDI002,Rice,2031.65,2363.99,2197.82,2183.0,2026-07-09,2026-07-09,False,14.82,1.007,Solapur Mandi,Ludhiana,Punjab
PR006511,07/09/2026,MANDI007,Sugarcane,3364.55,4192.0,3778.0,3500.0,2026-07-09,2026-07-09,False,278.0,1.079,Nashik Mandi,Amritsar,Punjab
PR003692,2026-07-09,MANDI055,Mustard,4950.0,5531.0,5240.8,5650.0,2026-07-09,2026-07-09,True,-409.2,0.928,Chandigarh APMC,Bareilly,Uttar Pradesh
PR011338,07/09/2026,MANDI012,Sugarcane,3222.98,3426.76,3324.87,3500.0,2026-07-09,2026-07-09,True,-175.13,0.95,Gaya Grain Market,Patiala,Punjab
PR000308,2026-07-09,MANDI044,Wheat,2121.9,2605.0,2363.66,2275.0,2026-07-09,2026-07-09,False,88.66,1.039,Dehri Mandi,Agra,Uttar Pradesh
PR001280,2026-07-09,MANDI004,Maize,1852.0,2112.35,1982.02,2090.0,2026-07-09,2026-07-09,True,-107.98,0.948,Khandwa Grain Market,Ludhiana,Punjab
PR010319,07-09-2026,MANDI041,Rice,2002.39,2179.0,2090.47,2183.0,2026-07-09,2026-07-09,True,-92.53,0.958,Gurgaon Grain Market,Fatehabad,Haryana
PR010317,07.09.2026,MANDI044,Mustard,5062.55,5801.0,5329.0,5650.0,2026-07-09,2026-07-09,True,-321.0,0.943,Dehri Mandi,Agra,Uttar Pradesh
PR003944,07/09/2026,MANDI001,Wheat,2157.8,2362.0,2260.0,2275.0,2026-07-09,2026-07-09,True,-15.0,0.993,Hyderabad Mandi,Ludhiana,Punjab
PR005293,09-Jul-2026,MANDI001,Wheat,2046.36,2165.64,2106.0,2275.0,2026-07-09,2026-07-09,True,-169.0,0.926,Hyderabad Mandi,Ludhiana,Punjab
PR011412,09-Jul-2026,MANDI039,Mustard,4862.87,5635.0,5249.18,5650.0,2026-07-09,2026-07-09,True,-400.82,0.929,Anand Grain Market,Kurukshetra,Haryana
PR004697,07.09.2026,MANDI001,Maize,2003.15,2309.14,2156.15,2090.0,2026-07-09,2026-07-09,False,66.15,1.032,Hyderabad Mandi,Ludhiana,Punjab
PR002621,2026/07/09,MANDI054,Sugarcane,2995.9,3329.68,3162.79,3500.0,2026-07-09,2026-07-09,True,-337.21,0.904,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
PR011741,2026-07-09,MANDI036,Maize,1792.26,1973.52,1883.0,2090.0,2026-07-09,2026-07-09,True,-207.0,0.901,Mysore Grain Market,Kurukshetra,Haryana
PR005120,2026/07/10,MANDI040,Sugarcane,3196.54,3378.9,3287.72,3500.0,2026-07-10,2026-07-10,True,-212.28,0.939,Jodhpur Market,Fatehabad,Haryana
PR004742,2026/07/10,MANDI031,Mustard,5174.68,6102.0,5638.59,5650.0,2026-07-10,2026-07-10,True,-11.41,0.998,Nangloi Jat Mandi,Sirsa,Haryana
PR002809,07-10-2026,MANDI037,Rice,2041.4,2266.0,2153.46,2183.0,2026-07-10,2026-07-10,True,-29.54,0.986,Jorhat Grain Market,Kurukshetra,Haryana
PR003467,2026/07/10,MANDI022,Rice,1897.37,2010.0,1954.0,2183.0,2026-07-10,2026-07-10,True,-229.0,0.895,Eluru APMC,Karnal,Haryana
PR001590,2026/07/10,MANDI036,Maize,1956.0,2291.44,2123.7,2090.0,2026-07-10,2026-07-10,False,33.7,1.016,Mysore Grain Market,Kurukshetra,Haryana
PR008569,07-10-2026,MANDI005,Cotton,5683.0,6413.12,6048.15,6620.0,2026-07-10,2026-07-10,True,-571.85,0.914,Bhilwara Grain Market,Amritsar,Punjab
PR003527,07-10-2026,MANDI036,Wheat,1986.0,2117.64,2051.98,2275.0,2026-07-10,2026-07-10,True,-223.02,0.902,Mysore Grain Market,Kurukshetra,Haryana
PR000197,10-Jul-2026,MANDI001,Mustard,4844.49,5781.76,5313.13,5650.0,2026-07-10,2026-07-10,True,-336.87,0.94,Hyderabad Mandi,Ludhiana,Punjab
PR001564,07-10-2026,MANDI039,Wheat,2032.0,2158.62,2095.0,2275.0,2026-07-10,2026-07-10,True,-180.0,0.921,Anand Grain Market,Kurukshetra,Haryana
PR006436,07-10-2026,MANDI008,Rice,2195.69,2381.87,2288.78,2183.0,2026-07-10,2026-07-10,False,105.78,1.048,Bijapur Market,Amritsar,Punjab
PR000810,07-10-2026,MANDI001,Cotton,6597.81,7967.0,7282.0,6620.0,2026-07-10,2026-07-10,False,662.0,1.1,Hyderabad Mandi,Ludhiana,Punjab
PR004373,07-10-2026,MANDI021,Maize,2059.0,2404.63,2231.79,2090.0,2026-07-10,2026-07-10,False,141.79,1.068,Guna Mandi,Ferozepur,Punjab
PR006977,10-Jul-2026,MANDI021,Maize,2062.0,2549.54,2305.99,2090.0,2026-07-10,2026-07-10,False,215.99,1.103,Guna Mandi,Ferozepur,Punjab
PR009901,10-Jul-2026,MANDI017,Mustard,5551.0,6272.73,5551.0,5650.0,2026-07-10,2026-07-10,True,-99.0,0.982,Parbhani Market,Patiala,Punjab
PR003071,2026-07-10,MANDI025,Mustard,5503.0,6764.0,6133.53,5650.0,2026-07-10,2026-07-10,False,483.53,1.086,Dindigul APMC,Karnal,Haryana
PR007377,10-Jul-2026,MANDI032,Sugarcane,3089.82,3752.65,3421.24,3500.0,2026-07-10,2026-07-10,True,-78.76,0.977,Chapra Grain Market,Ambala,Haryana
PR005257,07-10-2026,MANDI053,Mustard,5841.17,6813.98,6148.6,5650.0,2026-07-10,2026-07-10,False,498.6,1.088,Panihati Market,Saharanpur,Uttar Pradesh
PR000550,2026/07/10,MANDI007,Wheat,2265.0,2402.34,2334.0,2275.0,2026-07-10,2026-07-10,False,59.0,1.026,Nashik Mandi,Amritsar,Punjab
PR004968,2026/07/10,MANDI023,Mustard,5891.99,7222.0,6556.92,5650.0,2026-07-10,2026-07-10,False,906.92,1.161,Panihati APMC,Karnal,Haryana
PR000003,2026-07-10,MANDI045,Sugarcane,3138.2,3510.13,3324.16,3500.0,2026-07-10,2026-07-10,True,-175.84,0.95,Farrukhabad Mandi,Meerut,Uttar Pradesh
PR000683,07-10-2026,MANDI028,Sugarcane,3673.22,4385.0,4029.2,3500.0,2026-07-10,2026-07-10,False,529.2,1.151,Machilipatnam APMC,Hisar,Haryana
PR006764,10-Jul-2026,MANDI041,Wheat,2372.0,2951.79,2661.97,2275.0,2026-07-10,2026-07-10,False,386.97,1.17,Gurgaon Grain Market,Fatehabad,Haryana
PR007154,2026/07/10,MANDI052,Cotton,6433.0,7136.32,6785.0,6620.0,2026-07-10,2026-07-10,False,165.0,1.025,Kakinada APMC,Saharanpur,Uttar Pradesh
PR000767,2026/07/10,MANDI026,Rice,2019.0,2482.61,2019.0,2183.0,2026-07-10,2026-07-10,True,-164.0,0.925,Tadipatri Mandi,Hisar,Haryana
PR004531,2026/07/10,MANDI005,Rice,2028.02,2522.93,2275.47,2183.0,2026-07-10,2026-07-10,False,92.47,1.042,Bhilwara Grain Market,Amritsar,Punjab
PR008734,07-10-2026,MANDI017,Cotton,6896.84,7904.0,7400.31,6620.0,2026-07-10,2026-07-10,False,780.31,1.118,Parbhani Market,Patiala,Punjab
PR007699,10-Jul-2026,MANDI001,Cotton,6916.0,7670.0,7280.0,6620.0,2026-07-10,2026-07-10,False,660.0,1.1,Hyderabad Mandi,Ludhiana,Punjab
PR004262,11-Jul-2026,MANDI039,Mustard,5090.21,6231.26,5660.73,5650.0,2026-07-11,2026-07-11,False,10.73,1.002,Anand Grain Market,Kurukshetra,Haryana
PR009722,07-11-2026,MANDI018,Sugarcane,3638.75,4120.92,3879.83,3500.0,2026-07-11,2026-07-11,False,379.83,1.109,Jaunpur Mandi,Moga,Punjab
PR003744,2026-07-11,MANDI031,Cotton,5933.0,6663.1,6298.06,6620.0,2026-07-11,2026-07-11,True,-321.94,0.951,Nangloi Jat Mandi,Sirsa,Haryana
PR011726,2026-07-11,MANDI001,Cotton,5923.69,6678.0,6300.68,6620.0,2026-07-11,2026-07-11,True,-319.32,0.952,Hyderabad Mandi,Ludhiana,Punjab
PR011048,07-11-2026,MANDI029,Rice,2020.69,2270.05,2145.37,2183.0,2026-07-11,2026-07-11,True,-37.63,0.983,Asansol Grain Market,Sirsa,Haryana
PR003587,2026-07-11,MANDI048,Cotton,5681.97,6449.73,6065.85,6620.0,2026-07-11,2026-07-11,True,-554.15,0.916,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
PR004010,2026-07-11,MANDI043,Maize,2156.6,2377.82,2267.0,2090.0,2026-07-11,2026-07-11,False,177.0,1.085,Danapur Mandi,Agra,Uttar Pradesh
PR003826,11-Jul-2026,MANDI016,Sugarcane,3343.42,3723.0,3533.0,3500.0,2026-07-11,2026-07-11,False,33.0,1.009,Kulti APMC,Bathinda,Punjab
PR004807,2026/07/11,MANDI039,Mustard,5098.0,5577.0,5337.41,5650.0,2026-07-11,2026-07-11,True,-312.59,0.945,Anand Grain Market,Kurukshetra,Haryana
PR008369,11-Jul-2026,MANDI008,Wheat,2294.57,2563.0,2428.99,2275.0,2026-07-11,2026-07-11,False,153.99,1.068,Bijapur Market,Amritsar,Punjab
PR007568,2026/07/11,MANDI041,Cotton,6014.0,7170.0,6592.0,6620.0,2026-07-11,2026-07-11,True,-28.0,0.996,Gurgaon Grain Market,Fatehabad,Haryana
PR000647,2026/07/11,MANDI021,Cotton,6232.41,7320.0,6776.31,6620.0,2026-07-11,2026-07-11,False,156.31,1.024,Guna Mandi,Ferozepur,Punjab
PR005503,2026-07-11,MANDI001,Wheat,2380.53,2567.0,2473.83,2275.0,2026-07-11,2026-07-11,False,198.83,1.087,Hyderabad Mandi,Ludhiana,Punjab
PR009215,2026-07-11,MANDI041,Mustard,5265.45,6089.0,5677.23,5650.0,2026-07-11,2026-07-11,False,27.23,1.005,Gurgaon Grain Market,Fatehabad,Haryana
PR007167,2026-07-11,MANDI057,Sugarcane,3254.73,3525.1,3389.91,3500.0,2026-07-11,2026-07-11,True,-110.09,0.969,Gorakhpur APMC,Bareilly,Uttar Pradesh
PR007636,11-Jul-2026,MANDI009,Mustard,5202.68,6172.92,5687.8,5650.0,2026-07-11,2026-07-11,False,37.8,1.007,Jamshedpur APMC,Jalandhar,Punjab
PR009738,07-11-2026,MANDI026,Sugarcane,3564.0,4325.19,3944.56,3500.0,2026-07-11,2026-07-11,False,444.56,1.127,Tadipatri Mandi,Hisar,Haryana
PR008600,11-Jul-2026,MANDI001,Cotton,6374.101,7146.47,6709.58,6620.0,2026-07-11,2026-07-11,False,89.58,1.014,Hyderabad Mandi,Ludhiana,Punjab
PR011518,11-Jul-2026,MANDI027,Cotton,6253.43,6808.58,6531.0,6620.0,2026-07-11,2026-07-11,True,-89.0,0.987,Kochi APMC,Hisar,Haryana
PR010154,2026/07/11,MANDI054,Rice,2194.08,2675.0,2434.65,2183.0,2026-07-11,2026-07-11,False,251.65,1.115,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
PR005704,11-Jul-2026,MANDI015,Mustard,4866.0,5557.46,5212.0,5650.0,2026-07-11,2026-07-11,True,-438.0,0.922,Amravati Grain Market,Bathinda,Punjab
PR009603,2026/07/11,MANDI057,Mustard,5161.0,6446.78,5804.08,5650.0,2026-07-11,2026-07-11,False,154.08,1.027,Gorakhpur APMC,Bareilly,Uttar Pradesh
PR004265,2026-07-11,MANDI001,Mustard,5398.49,6062.0,5730.34,5650.0,2026-07-11,2026-07-11,False,80.34,1.014,Hyderabad Mandi,Ludhiana,Punjab
PR003723,2026/07/11,MANDI038,Cotton,6937.0,8643.54,7790.0,6620.0,2026-07-11,2026-07-11,False,1170.0,1.177,Jalandhar Mandi,Kurukshetra,Haryana
PR010685,2026-07-11,MANDI051,Cotton,6017.81,7325.0,6671.48,6620.0,2026-07-11,2026-07-11,False,51.48,1.008,Gulbarga Market,Saharanpur,Uttar Pradesh
PR001172,2026-07-11,MANDI022,Rice,1972.0,2434.54,2203.0,2183.0,2026-07-11,2026-07-11,False,20.0,1.009,Eluru APMC,Karnal,Haryana
PR002513,11-Jul-2026,MANDI009,Rice,2264.37,2657.77,2461.0,2183.0,2026-07-11,2026-07-11,False,278.0,1.127,Jamshedpur APMC,Jalandhar,Punjab
PR003119,2026/07/11,MANDI001,Mustard,5369.62,6538.78,5954.2,5650.0,2026-07-11,2026-07-11,False,304.2,1.054,Hyderabad Mandi,Ludhiana,Punjab
PR010419,07-11-2026,MANDI039,Mustard,5833.0,6373.4,6103.0,5650.0,2026-07-11,2026-07-11,False,453.0,1.08,Anand Grain Market,Kurukshetra,Haryana
PR010933,11-Jul-2026,MANDI001,Rice,2050.93,2240.0,2050.93,2183.0,2026-07-11,2026-07-11,True,-132.07,0.94,Hyderabad Mandi,Ludhiana,Punjab
PR002559,2026-07-11,MANDI020,Mustard,4837.61,5687.0,5262.28,5650.0,2026-07-11,2026-07-11,True,-387.72,0.931,Kadapa Mandi,Ferozepur,Punjab
PR011774,11-Jul-2026,MANDI025,Wheat,2248.04,2754.08,2501.06,2275.0,2026-07-11,2026-07-11,False,226.06,1.099,Dindigul APMC,Karnal,Haryana
PR008586,11-Jul-2026,MANDI029,Sugarcane,3636.0,4140.44,3888.0,3500.0,2026-07-11,2026-07-11,False,388.0,1.111,Asansol Grain Market,Sirsa,Haryana
PR005699,12-Jul-2026,MANDI010,Maize,2050.0,2562.02,2050.0,2090.0,2026-07-12,2026-07-12,True,-40.0,0.981,Dhule APMC,Jalandhar,Punjab
PR004822,12-Jul-2026,MANDI036,Sugarcane,3368.61,4022.0,3368.61,3500.0,2026-07-12,2026-07-12,True,-131.39,0.962,Mysore Grain Market,Kurukshetra,Haryana
PR005934,07-12-2026,MANDI050,Mustard,5830.76,6522.62,6177.0,5650.0,2026-07-12,2026-07-12,False,527.0,1.093,Durg Market,Muzaffarnagar,Uttar Pradesh
PR010357,2026/07/12,MANDI032,Maize,1907.4,2107.0,2007.21,2090.0,2026-07-12,2026-07-12,True,-82.79,0.96,Chapra Grain Market,Ambala,Haryana
PR001418,07-12-2026,MANDI026,Mustard,5922.38,6628.51,6275.44,5650.0,2026-07-12,2026-07-12,False,625.44,1.111,Tadipatri Mandi,Hisar,Haryana
PR008929,2026/07/12,MANDI055,Maize,2076.3,2488.0,2282.0,2090.0,2026-07-12,2026-07-12,False,192.0,1.092,Chandigarh APMC,Bareilly,Uttar Pradesh
PR010158,07-12-2026,MANDI054,Mustard,4968.46,5278.75,5124.0,5650.0,2026-07-12,2026-07-12,True,-526.0,0.907,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
PR002549,07-12-2026,MANDI034,Rice,2094.0,2358.16,2226.14,2183.0,2026-07-12,2026-07-12,False,43.14,1.02,Ludhiana Grain Market,Ambala,Haryana
PR000788,07-12-2026,MANDI025,Rice,1995.46,2247.68,2122.0,2183.0,2026-07-12,2026-07-12,True,-61.0,0.972,Dindigul APMC,Karnal,Haryana
PR007227,07-12-2026,MANDI045,Rice,2038.71,2438.8,2238.75,2183.0,2026-07-12,2026-07-12,False,55.75,1.026,Farrukhabad Mandi,Meerut,Uttar Pradesh
PR009324,07-12-2026,MANDI057,Mustard,5894.27,6695.9,6295.08,5650.0,2026-07-12,2026-07-12,False,645.08,1.114,Gorakhpur APMC,Bareilly,Uttar Pradesh
PR003268,12-Jul-2026,MANDI021,Wheat,2016.88,2218.0,2117.0,2275.0,2026-07-12,2026-07-12,True,-158.0,0.931,Guna Mandi,Ferozepur,Punjab
PR009945,12-Jul-2026,MANDI005,Cotton,6066.0,7419.84,6742.72,6620.0,2026-07-12,2026-07-12,False,122.72,1.019,Bhilwara Grain Market,Amritsar,Punjab
PR002123,07-12-2026,MANDI027,Mustard,5654.53,6804.0,6229.0,5650.0,2026-07-12,2026-07-12,False,579.0,1.102,Kochi APMC,Hisar,Haryana
PR010329,12-Jul-2026,MANDI007,Mustard,5074.55,5628.46,5351.51,5650.0,2026-07-12,2026-07-12,True,-298.49,0.947,Nashik Mandi,Amritsar,Punjab
PR011001,2026-07-12,MANDI050,Wheat,2009.1644999999999,2192.0,2114.91,2275.0,2026-07-12,2026-07-12,True,-160.09,0.93,Durg Market,Muzaffarnagar,Uttar Pradesh
PR008718,2026/07/12,MANDI032,Cotton,6745.0,8137.0,6745.0,6620.0,2026-07-12,2026-07-12,False,125.0,1.019,Chapra Grain Market,Ambala,Haryana
PR011303,07-12-2026,MANDI035,Mustard,5274.52,6086.66,5680.59,5650.0,2026-07-12,2026-07-12,False,30.59,1.005,Guntakal Mandi,Ambala,Haryana
PR003965,07-12-2026,MANDI025,Maize,1986.1,2284.16,2135.0,2090.0,2026-07-12,2026-07-12,False,45.0,1.022,Dindigul APMC,Karnal,Haryana
PR000765,07-12-2026,MANDI018,Maize,2188.61,2384.0144999999998,2270.49,2090.0,2026-07-12,2026-07-12,False,180.49,1.086,Jaunpur Mandi,Moga,Punjab
PR000930,2026-07-12,MANDI027,Sugarcane,3447.77,3919.47,3683.62,3500.0,2026-07-12,2026-07-12,False,183.62,1.052,Kochi APMC,Hisar,Haryana
PR009922,12-Jul-2026,MANDI013,Sugarcane,3037.0,3660.0,3348.41,3500.0,2026-07-12,2026-07-12,True,-151.59,0.957,Aurangabad Market,Patiala,Punjab
PR007029,07-12-2026,MANDI001,Wheat,2204.0,2470.0,2336.75,2275.0,2026-07-12,2026-07-12,False,61.75,1.027,Hyderabad Mandi,Ludhiana,Punjab
PR004749,2026/07/12,MANDI011,Cotton,6234.69,7216.52,6725.61,6620.0,2026-07-12,2026-07-12,False,105.61,1.016,Arrah Mandi,Patiala,Punjab
PR004172,12-Jul-2026,MANDI055,Cotton,5704.24,6789.0,6246.6,6620.0,2026-07-12,2026-07-12,True,-373.4,0.944,Chandigarh APMC,Bareilly,Uttar Pradesh
PR001673,07-12-2026,MANDI036,Rice,2223.4,2591.0,2407.0,2183.0,2026-07-12,2026-07-12,False,224.0,1.103,Mysore Grain Market,Kurukshetra,Haryana
PR005041,07-12-2026,MANDI033,Cotton,5853.08,6634.08,6243.58,6620.0,2026-07-12,2026-07-12,True,-376.42,0.943,South Dumdum Grain Market,Ambala,Haryana
PR007955,2026-07-12,MANDI024,Sugarcane,3541.33,3780.48,3661.0,3500.0,2026-07-12,2026-07-12,False,161.0,1.046,Jaipur Mandi,Karnal,Haryana
PR005479,2026/07/12,MANDI054,Wheat,2184.0,2297.0,2240.43,2275.0,2026-07-12,2026-07-12,True,-34.57,0.985,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
PR010897,2026/07/13,MANDI014,Rice,1978.05,2253.0,2115.44,2183.0,2026-07-13,2026-07-13,True,-67.56,0.969,Bathinda Grain Market,Patiala,Punjab
PR001883,2026-07-13,MANDI001,Maize,1898.78,2174.03,2036.4,2090.0,2026-07-13,2026-07-13,True,-53.6,0.974,Hyderabad Mandi,Ludhiana,Punjab
PR004125,2026/07/13,MANDI030,Maize,2048.8,2171.08,2110.0,2090.0,2026-07-13,2026-07-13,False,20.0,1.01,Patiala APMC,Sirsa,Haryana
PR004556,13.07.2026,MANDI027,Rice,2031.6,2310.59,2171.0,2183.0,2026-07-13,2026-07-13,True,-12.0,0.995,Kochi APMC,Hisar,Haryana
PR011340,2026-07-13,MANDI053,Maize,1964.0,2366.91,2165.56,2090.0,2026-07-13,2026-07-13,False,75.56,1.036,Panihati Market,Saharanpur,Uttar Pradesh
PR008227,13/07/2026,MANDI052,Mustard,5235.5,5723.57,5479.54,5650.0,2026-07-13,2026-07-13,True,-170.46,0.97,Kakinada APMC,Saharanpur,Uttar Pradesh
PR008497,2026/07/13,MANDI003,Cotton,5969.8,7003.6,6486.7,6620.0,2026-07-13,2026-07-13,True,-133.3,0.98,Vijayawada Mandi,Ludhiana,Punjab
PR009338,13/07/2026,MANDI026,Rice,1963.14,2166.1185,2062.97,2183.0,2026-07-13,2026-07-13,True,-120.03,0.945,Tadipatri Mandi,Hisar,Haryana
PR010876,07-13-2026,MANDI029,Wheat,2396.8785000000003,2748.06,2523.03,2275.0,2026-07-13,2026-07-13,False,248.03,1.109,Asansol Grain Market,Sirsa,Haryana
PR011534,13-Jul-2026,MANDI005,Maize,2161.0,2406.25,2283.0,2090.0,2026-07-13,2026-07-13,False,193.0,1.092,Bhilwara Grain Market,Amritsar,Punjab
PR008089,13/07/2026,MANDI035,Sugarcane,3193.18,3821.47,3507.33,3500.0,2026-07-13,2026-07-13,False,7.33,1.002,Guntakal Mandi,Ambala,Haryana
PR011806,07-13-2026,MANDI026,Cotton,6570.73,7789.47,7180.1,6620.0,2026-07-13,2026-07-13,False,560.1,1.085,Tadipatri Mandi,Hisar,Haryana
PR003941,13.07.2026,MANDI002,Maize,2057.01,2472.0,2264.0,2090.0,2026-07-13,2026-07-13,False,174.0,1.083,Solapur Mandi,Ludhiana,Punjab
PR000132,13.07.2026,MANDI050,Sugarcane,3393.65,4048.07,3720.86,3500.0,2026-07-13,2026-07-13,False,220.86,1.063,Durg Market,Muzaffarnagar,Uttar Pradesh
PR006915,2026-07-13,MANDI001,Cotton,6856.0,8542.78,7699.0,6620.0,2026-07-13,2026-07-13,False,1079.0,1.163,Hyderabad Mandi,Ludhiana,Punjab
PR007728,13-Jul-2026,MANDI051,Sugarcane,3649.71,3887.01,3768.36,3500.0,2026-07-13,2026-07-13,False,268.36,1.077,Gulbarga Market,Saharanpur,Uttar Pradesh
PR000720,13.07.2026,MANDI001,Cotton,6142.0,6524.0,6332.83,6620.0,2026-07-13,2026-07-13,True,-287.17,0.957,Hyderabad Mandi,Ludhiana,Punjab
PR011922,13.07.2026,MANDI004,Sugarcane,3022.82,3762.65,3393.0,3500.0,2026-07-13,2026-07-13,True,-107.0,0.969,Khandwa Grain Market,Ludhiana,Punjab
PR001303,2026-07-13,MANDI045,Maize,2139.0,2321.82,2231.0,2090.0,2026-07-13,2026-07-13,False,141.0,1.067,Farrukhabad Mandi,Meerut,Uttar Pradesh
PR011614,13.07.2026,MANDI042,Rice,2096.0,2226.7,2161.0,2183.0,2026-07-13,2026-07-13,True,-22.0,0.99,Erode Mandi,Fatehabad,Haryana
PR007584,13-Jul-2026,MANDI056,Maize,1928.42,2099.56,2013.99,2090.0,2026-07-13,2026-07-13,True,-76.01,0.964,Bilaspur Mandi,Bareilly,Uttar Pradesh
PR010288,2026-07-13,MANDI029,Mustard,4881.18,6040.38,5460.78,5650.0,2026-07-13,2026-07-13,True,-189.22,0.967,Asansol Grain Market,Sirsa,Haryana
PR003747,13/07/2026,MANDI007,Cotton,6558.0,7111.58,6835.01,6620.0,2026-07-13,2026-07-13,False,215.01,1.032,Nashik Mandi,Amritsar,Punjab
PR002963,2026-07-13,MANDI008,Cotton,6760.07,8179.62,7470.0,6620.0,2026-07-13,2026-07-13,False,850.0,1.128,Bijapur Market,Amritsar,Punjab
PR002699,13.07.2026,MANDI003,Wheat,2080.83,2359.83,2220.33,2275.0,2026-07-13,2026-07-13,True,-54.67,0.976,Vijayawada Mandi,Ludhiana,Punjab
PR003949,2026-07-13,MANDI044,Rice,2219.85,2482.92,2351.38,2183.0,2026-07-13,2026-07-13,False,168.38,1.077,Dehri Mandi,Agra,Uttar Pradesh
PR010452,2026-07-13,MANDI044,Mustard,5558.0,6851.97,6205.0,5650.0,2026-07-13,2026-07-13,False,555.0,1.098,Dehri Mandi,Agra,Uttar Pradesh
PR010746,13.07.2026,MANDI027,Cotton,5805.0,7014.0,6409.0,6620.0,2026-07-13,2026-07-13,True,-211.0,0.968,Kochi APMC,Hisar,Haryana
PR011460,07-13-2026,MANDI001,Mustard,4850.36,5990.18,5420.0,5650.0,2026-07-13,2026-07-13,True,-230.0,0.959,Hyderabad Mandi,Ludhiana,Punjab
PR006155,2026/07/13,MANDI008,Cotton,6154.33,7177.0,6665.52,6620.0,2026-07-13,2026-07-13,False,45.52,1.007,Bijapur Market,Amritsar,Punjab
PR005334,07-13-2026,MANDI044,Wheat,2194.62,2312.64,2253.63,2275.0,2026-07-13,2026-07-13,True,-21.37,0.991,Dehri Mandi,Agra,Uttar Pradesh
PR004028,2026-07-13,MANDI038,Wheat,2191.37,2574.0,2382.62,2275.0,2026-07-13,2026-07-13,False,107.62,1.047,Jalandhar Mandi,Kurukshetra,Haryana
PR007404,13/07/2026,MANDI001,Mustard,5100.0,6282.0,5691.06,5650.0,2026-07-13,2026-07-13,False,41.06,1.007,Hyderabad Mandi,Ludhiana,Punjab
PR010210,13.07.2026,MANDI041,Wheat,2170.58,2301.8,2236.0,2275.0,2026-07-13,2026-07-13,True,-39.0,0.983,Gurgaon Grain Market,Fatehabad,Haryana
PR001259,13-Jul-2026,MANDI041,Maize,2073.0,2353.74,2213.32,2090.0,2026-07-13,2026-07-13,False,123.32,1.059,Gurgaon Grain Market,Fatehabad,Haryana
PR004322,13/07/2026,MANDI016,Sugarcane,3347.19,4176.0,3762.0,3500.0,2026-07-13,2026-07-13,False,262.0,1.075,Kulti APMC,Bathinda,Punjab
PR006137,07-13-2026,MANDI049,Mustard,5592.4,6248.57,5920.0,5650.0,2026-07-13,2026-07-13,False,270.0,1.048,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
PR010978,13-Jul-2026,MANDI001,Wheat,1995.0,2324.21,2159.55,2275.0,2026-07-13,2026-07-13,True,-115.45,0.949,Hyderabad Mandi,Ludhiana,Punjab
PR009041,13/07/2026,MANDI034,Sugarcane,3117.0,3277.0,3197.0,3500.0,2026-07-13,2026-07-13,True,-303.0,0.913,Ludhiana Grain Market,Ambala,Haryana
PR007246,13-Jul-2026,MANDI054,Wheat,2121.0,2245.22,2183.22,2275.0,2026-07-13,2026-07-13,True,-91.78,0.96,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
PR004900,07-13-2026,MANDI054,Mustard,5337.0,6628.56,5983.0,5650.0,2026-07-13,2026-07-13,False,333.0,1.059,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
PR011681,13.07.2026,MANDI038,Maize,2055.09,2367.75,2255.0,2090.0,2026-07-13,2026-07-13,False,165.0,1.079,Jalandhar Mandi,Kurukshetra,Haryana
PR005435,13-Jul-2026,MANDI001,Wheat,2217.0,2466.0,2341.52,2275.0,2026-07-13,2026-07-13,False,66.52,1.029,Hyderabad Mandi,Ludhiana,Punjab
PR000009,13.07.2026,MANDI004,Rice,2105.0,2574.0,2339.11,2183.0,2026-07-13,2026-07-13,False,156.11,1.072,Khandwa Grain Market,Ludhiana,Punjab
PR003636,14/07/2026,MANDI027,Mustard,5548.3,6559.03,5548.3,5650.0,2026-07-14,2026-07-14,True,-101.7,0.982,Kochi APMC,Hisar,Haryana
PR002987,14.07.2026,MANDI024,Wheat,2179.65,2722.0,2450.91,2275.0,2026-07-14,2026-07-14,False,175.91,1.077,Jaipur Mandi,Karnal,Haryana
PR002689,14-Jul-2026,MANDI047,Rice,1978.72,2440.37,2209.55,2183.0,2026-07-14,2026-07-14,False,26.55,1.012,Orai Market,Muzaffarnagar,Uttar Pradesh
PR001443,14.07.2026,MANDI006,Maize,1998.53,2156.23,2077.0,2090.0,2026-07-14,2026-07-14,True,-13.0,0.994,Kochi Mandi,Amritsar,Punjab
