arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,arrival_qtl,date_dt,date_str,mandi_name,district,state
ARR0001933,2026-08-29,MANDI028,Mustard,Local,18.922,Tonnes,50,189.22,2026-08-29,2026-08-29,Machilipatnam APMC,Hisar,Haryana
ARR0005341,08-29-2026,MANDI041,Sugarcane,HD-2967,"23,911.0 KG",,117,23.0,2026-08-29,2026-08-29,Gurgaon Grain Market,Fatehabad,Haryana
ARR0009257,29/08/2026,MANDI021,Maize,PBW-343,450.79 qtl,,50,450.79,2026-08-29,2026-08-29,Guna Mandi,Ferozepur,Punjab
ARR0012327,2026/08/29,MANDI021,Sugarcane,Pusa-1121,347.23,Quintals,35,347.23,2026-08-29,2026-08-29,Guna Mandi,Ferozepur,Punjab
ARR0004056,2026-08-29,MANDI026,Maize,Local,12.606,tonnes,71,126.06,2026-08-29,2026-08-29,Tadipatri Mandi,Hisar,Haryana
ARR0013942,2026-08-29,MANDI038,Rice,Hybrid,175.66,Q,61,175.66,2026-08-29,2026-08-29,Jalandhar Mandi,Kurukshetra,Haryana
ARR0018811,29-Aug-2026,MANDI043,Maize,Hybrid,"46,154.0 KG",,112,46.0,2026-08-29,2026-08-29,Danapur Mandi,Agra,Uttar Pradesh
ARR0002058,08-29-2026,MANDI010,Cotton,Hybrid,157.07,Quintals,118,157.07,2026-08-29,2026-08-29,Dhule APMC,Jalandhar,Punjab
ARR0015178,2026/08/29,MANDI006,Mustard,Local,13.124,T,42,131.24,2026-08-29,2026-08-29,Kochi Mandi,Amritsar,Punjab
ARR0020710,08-29-2026,MANDI008,Rice,Pusa-1121,251.87,qtl,100,251.87,2026-08-29,2026-08-29,Bijapur Market,Amritsar,Punjab
ARR0008560,29.08.2026,MANDI004,Sugarcane,Hybrid,19.894,MT,50,198.94,2026-08-29,2026-08-29,Khandwa Grain Market,Ludhiana,Punjab
ARR0024345,29/08/2026,MANDI041,Rice,Pusa-1121,29.74,tonnes,50,297.4,2026-08-29,2026-08-29,Gurgaon Grain Market,Fatehabad,Haryana
ARR0019395,08-29-2026,MANDI019,Cotton,Hybrid,22.533,tonnes,68,225.33,2026-08-29,2026-08-29,Karimnagar Grain Market,Moga,Punjab
ARR0004438,29-Aug-2026,MANDI038,Cotton,Hybrid,59.16,quintal,50,59.16,2026-08-29,2026-08-29,Jalandhar Mandi,Kurukshetra,Haryana
ARR0006073,29.08.2026,MANDI045,Rice,PBW-343,49.909,MT,142,499.09,2026-08-29,2026-08-29,Farrukhabad Mandi,Meerut,Uttar Pradesh
ARR0005618,29/08/2026,MANDI032,Mustard,Premium,35278.0,Kgs,78,352.78,2026-08-29,2026-08-29,Chapra Grain Market,Ambala,Haryana
ARR0024822,29.08.2026,MANDI038,Wheat,Hybrid,283.75,qtl,50,283.75,2026-08-29,2026-08-29,Jalandhar Mandi,Kurukshetra,Haryana
ARR0005345,2026-08-29,MANDI042,Rice,PBW-343,217.01,Quintals,128,217.01,2026-08-29,2026-08-29,Erode Mandi,Fatehabad,Haryana
ARR0006934,29.08.2026,MANDI036,Mustard,,333.57,quintal,150,333.57,2026-08-29,2026-08-29,Mysore Grain Market,Kurukshetra,Haryana
ARR0020083,2026/08/29,MANDI015,Cotton,Local,27.53,Quintals,57,27.53,2026-08-29,2026-08-29,Amravati Grain Market,Bathinda,Punjab
ARR0010127,29.08.2026,MANDI048,Mustard,Hybrid,23.525,T,36,235.25,2026-08-29,2026-08-29,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
ARR0000320,08-29-2026,MANDI014,Mustard,PBW-343,29.695,Tonnes,50,296.95,2026-08-29,2026-08-29,Bathinda Grain Market,Patiala,Punjab
ARR0007234,08-29-2026,MANDI013,Maize,,32791.0,KG,93,327.91,2026-08-29,2026-08-29,Aurangabad Market,Patiala,Punjab
ARR0020580,2026-08-29,MANDI037,Wheat,Hybrid,37.647000000000006,Tonnes,11,376.47,2026-08-29,2026-08-29,Jorhat Grain Market,Kurukshetra,Haryana
ARR0018843,29/08/2026,MANDI038,Wheat,PBW-343,44.9,Q,50,44.9,2026-08-29,2026-08-29,Jalandhar Mandi,Kurukshetra,Haryana
ARR0019482,08-29-2026,MANDI004,Wheat,Local,90.24,quintal,8,90.24,2026-08-29,2026-08-29,Khandwa Grain Market,Ludhiana,Punjab
ARR0012271,29.08.2026,MANDI039,Wheat,Hybrid,27377.999999999996,KGS,26,273.78,2026-08-29,2026-08-29,Anand Grain Market,Kurukshetra,Haryana
ARR0021514,2026/08/29,MANDI011,Mustard,HD-2967,214.19,quintal,76,214.19,2026-08-29,2026-08-29,Arrah Mandi,Patiala,Punjab
ARR0019293,29.08.2026,MANDI016,Cotton,,254.45,Qtl,89,254.45,2026-08-29,2026-08-29,Kulti APMC,Bathinda,Punjab
ARR0011127,29/08/2026,MANDI021,Sugarcane,HD-2967,415.86,quintal,16,415.86,2026-08-29,2026-08-29,Guna Mandi,Ferozepur,Punjab
ARR0009929,2026/08/29,MANDI030,Cotton,HD-2967,181.45,quintal,146,181.45,2026-08-29,2026-08-29,Patiala APMC,Sirsa,Haryana
ARR0003763,29.08.2026,MANDI022,Wheat,HD-2967,"2,289.0 KG",,95,2.0,2026-08-29,2026-08-29,Eluru APMC,Karnal,Haryana
ARR0008705,2026-08-29,MANDI038,Wheat,Local,384.19,qtl,138,384.19,2026-08-29,2026-08-29,Jalandhar Mandi,Kurukshetra,Haryana
ARR0005365,08-29-2026,MANDI018,Sugarcane,,"13,719.0 KG",,135,13.0,2026-08-29,2026-08-29,Jaunpur Mandi,Moga,Punjab
ARR0013889,2026-08-29,MANDI010,Maize,Premium,48135.0,kg,53,481.35,2026-08-29,2026-08-29,Dhule APMC,Jalandhar,Punjab
ARR0015086,2026-08-29,MANDI055,Cotton,Pusa-1121,442.62,quintal,29,442.62,2026-08-29,2026-08-29,Chandigarh APMC,Bareilly,Uttar Pradesh
ARR0022633,29.08.2026,MANDI037,Sugarcane,Hybrid,"43,328.0 KG",,106,43.0,2026-08-29,2026-08-29,Jorhat Grain Market,Kurukshetra,Haryana
,2026-08-29,MANDI033,Maize,Premium,5534.0,Kgs,36,55.34,2026-08-29,2026-08-29,South Dumdum Grain Market,Ambala,Haryana
ARR0001977,2026/08/29,MANDI039,Maize,,408.8,Quintals,80,408.8,2026-08-29,2026-08-29,Anand Grain Market,Kurukshetra,Haryana
ARR0021923,2026-08-29,MANDI024,Mustard,Hybrid,119.18 qtl,,59,119.18,2026-08-29,2026-08-29,Jaipur Mandi,Karnal,Haryana
ARR0018783,2026/08/29,MANDI006,Cotton,,24052.0,Kgs,5,240.52,2026-08-29,2026-08-29,Kochi Mandi,Amritsar,Punjab
,29-Aug-2026,MANDI018,Cotton,Pusa-1121,306.06,Qtl,30,306.06,2026-08-29,2026-08-29,Jaunpur Mandi,Moga,Punjab
ARR0002654,29-Aug-2026,MANDI033,Sugarcane,,3486.0,Kilo,53,34.86,2026-08-29,2026-08-29,South Dumdum Grain Market,Ambala,Haryana
ARR0011491,29-Aug-2026,MANDI034,Wheat,Local,181.9,quintal,41,181.9,2026-08-29,2026-08-29,Ludhiana Grain Market,Ambala,Haryana
ARR0000389,08-29-2026,MANDI029,Maize,Pusa-1121,390.25,Qtl,146,390.25,2026-08-29,2026-08-29,Asansol Grain Market,Sirsa,Haryana
ARR0020833,08-29-2026,MANDI023,Wheat,Local,46.28,Q,51,46.28,2026-08-29,2026-08-29,Panihati APMC,Karnal,Haryana
ARR0020736,2026/08/29,MANDI005,Rice,Premium,35.187,MT,45,351.87,2026-08-29,2026-08-29,Bhilwara Grain Market,Amritsar,Punjab
ARR0005866,2026-08-29,MANDI006,Mustard,Pusa-1121,"34,441.0 KG",,99,34.0,2026-08-29,2026-08-29,Kochi Mandi,Amritsar,Punjab
ARR0003147,08-29-2026,MANDI028,Cotton,Local,312.76 qtl,,22,312.76,2026-08-29,2026-08-29,Machilipatnam APMC,Hisar,Haryana
ARR0013989,29/08/2026,MANDI052,Maize,Premium,30.573,Tonnes,46,305.73,2026-08-29,2026-08-29,Kakinada APMC,Saharanpur,Uttar Pradesh
ARR0018360,29.08.2026,MANDI041,Mustard,Pusa-1121,385.27,quintal,139,385.27,2026-08-29,2026-08-29,Gurgaon Grain Market,Fatehabad,Haryana
ARR0013248,29-Aug-2026,MANDI043,Maize,Pusa-1121,34289.0,kg,78,342.89,2026-08-29,2026-08-29,Danapur Mandi,Agra,Uttar Pradesh
ARR0009919,2026-08-29,MANDI052,Maize,Pusa-1121,25187.0,KG,119,251.87,2026-08-29,2026-08-29,Kakinada APMC,Saharanpur,Uttar Pradesh
ARR0021610,29.08.2026,MANDI002,Wheat,Hybrid,225.31,Qtl,60,225.31,2026-08-29,2026-08-29,Solapur Mandi,Ludhiana,Punjab
ARR0016375,2026/08/29,MANDI027,Rice,Hybrid,-310.99,KG,100,3.11,2026-08-29,2026-08-29,Kochi APMC,Hisar,Haryana
ARR0020999,2026-08-29,MANDI013,Cotton,Pusa-1121,276.65 qtl,,73,276.65,2026-08-29,2026-08-29,Aurangabad Market,Patiala,Punjab
ARR0015721,08-29-2026,MANDI005,Cotton,Hybrid,48.65,tonnes,71,486.5,2026-08-29,2026-08-29,Bhilwara Grain Market,Amritsar,Punjab
ARR0016833,29.08.2026,MANDI015,Maize,PBW-343,11.28,Tonnes,113,112.8,2026-08-29,2026-08-29,Amravati Grain Market,Bathinda,Punjab
ARR0004501,29/08/2026,MANDI031,Sugarcane,PBW-343,48.559,tonnes,92,485.59,2026-08-29,2026-08-29,Nangloi Jat Mandi,Sirsa,Haryana
ARR0013549,29.08.2026,MANDI014,Wheat,Hybrid,-194.45,Qtl,68,194.45,2026-08-29,2026-08-29,Bathinda Grain Market,Patiala,Punjab
ARR0022698,29/08/2026,MANDI009,Sugarcane,Hybrid,32.7,Quintals,9,32.7,2026-08-29,2026-08-29,Jamshedpur APMC,Jalandhar,Punjab
ARR0022778,29/08/2026,MANDI021,Maize,Premium,"9,272.0 KG",,84,9.0,2026-08-29,2026-08-29,Guna Mandi,Ferozepur,Punjab
ARR0010224,2026/08/29,MANDI022,Cotton,Hybrid,135.74,Q,101,135.74,2026-08-29,2026-08-29,Eluru APMC,Karnal,Haryana
ARR0013696,2026/08/29,MANDI057,Rice,HD-2967,18285.0,KG,96,182.85,2026-08-29,2026-08-29,Gorakhpur APMC,Bareilly,Uttar Pradesh
ARR0003085,29-Aug-2026,MANDI029,Cotton,PBW-343,32.66,quintal,97,32.66,2026-08-29,2026-08-29,Asansol Grain Market,Sirsa,Haryana
ARR0006000,29/08/2026,MANDI021,Cotton,PBW-343,-54.91,KG,61,0.55,2026-08-29,2026-08-29,Guna Mandi,Ferozepur,Punjab
ARR0020710,08-29-2026,MANDI008,Rice,Pusa-1121,251.87,qtl,100,251.87,2026-08-29,2026-08-29,Bijapur Market,Amritsar,Punjab
ARR0004367,29.08.2026,MANDI012,Cotton,Local,4.848,T,50,48.48,2026-08-29,2026-08-29,Gaya Grain Market,Patiala,Punjab
ARR0023975,29/08/2026,MANDI013,Rice,Pusa-1121,26.562,Tonnes,132,265.62,2026-08-29,2026-08-29,Aurangabad Market,Patiala,Punjab
ARR0011101,29.08.2026,MANDI045,Maize,Local,3929.9999999999995,KGS,46,39.3,2026-08-29,2026-08-29,Farrukhabad Mandi,Meerut,Uttar Pradesh
ARR0012198,2026-08-29,MANDI016,Maize,,16.39 qtl,,63,16.39,2026-08-29,2026-08-29,Kulti APMC,Bathinda,Punjab
ARR0020503,29-Aug-2026,MANDI019,Cotton,Premium,123.3,Qtl,28,123.3,2026-08-29,2026-08-29,Karimnagar Grain Market,Moga,Punjab
ARR0019710,29/08/2026,MANDI026,Sugarcane,Hybrid,26.360000000000003,tonnes,115,263.6,2026-08-29,2026-08-29,Tadipatri Mandi,Hisar,Haryana
ARR0009458,29-Aug-2026,MANDI006,Cotton,Hybrid,21.459,T,135,214.59,2026-08-29,2026-08-29,Kochi Mandi,Amritsar,Punjab
ARR0012396,29.08.2026,MANDI025,Wheat,HD-2967,1762.0,KG,10,17.62,2026-08-29,2026-08-29,Dindigul APMC,Karnal,Haryana
ARR0016633,29/08/2026,MANDI033,Mustard,Pusa-1121,33463.0,Kilo,78,334.63,2026-08-29,2026-08-29,South Dumdum Grain Market,Ambala,Haryana
ARR0018020,29/08/2026,MANDI038,Rice,PBW-343,47136.0,Kilo,80,471.36,2026-08-29,2026-08-29,Jalandhar Mandi,Kurukshetra,Haryana
ARR0017532,29.08.2026,MANDI028,Mustard,PBW-343,143.23,Q,89,143.23,2026-08-29,2026-08-29,Machilipatnam APMC,Hisar,Haryana
ARR0015809,2026/08/29,MANDI045,Maize,Hybrid,-44.8,Qtl,99,44.8,2026-08-29,2026-08-29,Farrukhabad Mandi,Meerut,Uttar Pradesh
ARR0021848,29/08/2026,MANDI024,Maize,HD-2967,220.43 qtl,,74,220.43,2026-08-29,2026-08-29,Jaipur Mandi,Karnal,Haryana
ARR0018961,29.08.2026,MANDI001,Rice,PBW-343,"36,165.0 KG",,66,36.0,2026-08-29,2026-08-29,Hyderabad Mandi,Ludhiana,Punjab
ARR0010213,29.08.2026,MANDI008,Mustard,Hybrid,"26,554.000000000004 KG",,50,26.0,2026-08-29,2026-08-29,Bijapur Market,Amritsar,Punjab
ARR0010039,29-Aug-2026,MANDI017,Sugarcane,,33875.0,KGS,104,338.75,2026-08-29,2026-08-29,Parbhani Market,Patiala,Punjab
ARR0002322,29/08/2026,MANDI050,Wheat,Local,-21.22,KG,139,0.21,2026-08-29,2026-08-29,Durg Market,Muzaffarnagar,Uttar Pradesh
ARR0006472,29.08.2026,MANDI020,Maize,HD-2967,24101.0,KGS,76,241.01,2026-08-29,2026-08-29,Kadapa Mandi,Ferozepur,Punjab
ARR0014117,29-Aug-2026,MANDI017,Mustard,HD-2967,"35,702.0 KG",,34,35.0,2026-08-29,2026-08-29,Parbhani Market,Patiala,Punjab
ARR0005676,2026-08-29,MANDI046,Sugarcane,PBW-343,34.745999999999995,MT,26,347.46,2026-08-29,2026-08-29,Baranagar Market,Muzaffarnagar,Uttar Pradesh
ARR0020461,2026/08/29,MANDI014,Wheat,Hybrid,313.89,quintal,67,313.89,2026-08-29,2026-08-29,Bathinda Grain Market,Patiala,Punjab
ARR0002756,2026-08-29,MANDI026,Cotton,Premium,-465.66,KG,104,4.66,2026-08-29,2026-08-29,Tadipatri Mandi,Hisar,Haryana
ARR0007762,29-Aug-2026,MANDI050,Rice,Local,35.894,MT,140,358.94,2026-08-29,2026-08-29,Durg Market,Muzaffarnagar,Uttar Pradesh
ARR0023109,29/08/2026,MANDI034,Maize,Hybrid,402.75,qtl,131,402.75,2026-08-29,2026-08-29,Ludhiana Grain Market,Ambala,Haryana
ARR0015923,29/08/2026,MANDI017,Rice,HD-2967,7854.000000000001,Kgs,50,78.54,2026-08-29,2026-08-29,Parbhani Market,Patiala,Punjab
ARR0000430,29-Aug-2026,MANDI022,Sugarcane,Pusa-1121,411.86,qtl,81,411.86,2026-08-29,2026-08-29,Eluru APMC,Karnal,Haryana
ARR0001855,30-Aug-2026,MANDI031,Wheat,PBW-343,229.8 qtl,,85,229.8,2026-08-30,2026-08-30,Nangloi Jat Mandi,Sirsa,Haryana
ARR0019342,08-30-2026,MANDI023,Cotton,Local,354.25,Q,110,354.25,2026-08-30,2026-08-30,Panihati APMC,Karnal,Haryana
ARR0002234,08-30-2026,MANDI007,Mustard,Premium,158.93,Quintals,34,158.93,2026-08-30,2026-08-30,Nashik Mandi,Amritsar,Punjab
ARR0013125,2026-08-30,MANDI051,Rice,HD-2967,181.86 qtl,,123,181.86,2026-08-30,2026-08-30,Gulbarga Market,Saharanpur,Uttar Pradesh
ARR0019772,08-30-2026,MANDI001,Rice,Pusa-1121,21620.0,kg,83,216.2,2026-08-30,2026-08-30,Hyderabad Mandi,Ludhiana,Punjab
ARR0024152,2026/08/30,MANDI007,Maize,PBW-343,9448.0,KGS,103,94.48,2026-08-30,2026-08-30,Nashik Mandi,Amritsar,Punjab
ARR0001446,08-30-2026,MANDI014,Maize,Premium,22.698,T,32,226.98,2026-08-30,2026-08-30,Bathinda Grain Market,Patiala,Punjab
ARR0010847,2026/08/30,MANDI033,Cotton,Local,6.484999999999999,Tonnes,97,64.85,2026-08-30,2026-08-30,South Dumdum Grain Market,Ambala,Haryana
ARR0000878,30-Aug-2026,MANDI054,Sugarcane,HD-2967,440.12,quintal,26,440.12,2026-08-30,2026-08-30,Nangloi Jat Grain Market,Saharanpur,Uttar Pradesh
ARR0020027,2026-08-30,MANDI017,Mustard,Local,29766.000000000004,Kilo,30,297.66,2026-08-30,2026-08-30,Parbhani Market,Patiala,Punjab
ARR0015969,2026/08/30,MANDI028,Wheat,Premium,494.13,qtl,137,494.13,2026-08-30,2026-08-30,Machilipatnam APMC,Hisar,Haryana
ARR0012571,30.08.2026,MANDI022,Maize,PBW-343,14890.0,KGS,70,148.9,2026-08-30,2026-08-30,Eluru APMC,Karnal,Haryana
ARR0010820,2026/08/30,MANDI051,Sugarcane,Hybrid,45.388,MT,19,453.88,2026-08-30,2026-08-30,Gulbarga Market,Saharanpur,Uttar Pradesh
ARR0001547,30.08.2026,MANDI057,Rice,Local,"16,441.0 KG",,51,16.0,2026-08-30,2026-08-30,Gorakhpur APMC,Bareilly,Uttar Pradesh
ARR0014178,30-Aug-2026,MANDI051,Maize,PBW-343,11.736,MT,50,117.36,2026-08-30,2026-08-30,Gulbarga Market,Saharanpur,Uttar Pradesh
ARR0003025,2026-08-30,MANDI014,Wheat,PBW-343,3.675,MT,65,36.75,2026-08-30,2026-08-30,Bathinda Grain Market,Patiala,Punjab
ARR0013531,2026-08-30,MANDI048,Wheat,Local,25627.999999999996,kg,59,256.28,2026-08-30,2026-08-30,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
ARR0015201,30-Aug-2026,MANDI006,Maize,Pusa-1121,42410.0,kg,23,424.1,2026-08-30,2026-08-30,Kochi Mandi,Amritsar,Punjab
ARR0012306,08-30-2026,MANDI037,Wheat,Hybrid,49.634,MT,80,496.34,2026-08-30,2026-08-30,Jorhat Grain Market,Kurukshetra,Haryana
ARR0009793,2026/08/30,MANDI028,Cotton,Premium,343.08 qtl,,150,343.08,2026-08-30,2026-08-30,Machilipatnam APMC,Hisar,Haryana
ARR0017834,30.08.2026,MANDI004,Maize,Premium,"49,320.0 KG",,134,49.0,2026-08-30,2026-08-30,Khandwa Grain Market,Ludhiana,Punjab
ARR0020921,08-30-2026,MANDI035,Wheat,Hybrid,447.7,Q,12,447.7,2026-08-30,2026-08-30,Guntakal Mandi,Ambala,Haryana
ARR0020468,2026-08-30,MANDI031,Sugarcane,PBW-343,36.403,tonnes,71,364.03,2026-08-30,2026-08-30,Nangloi Jat Mandi,Sirsa,Haryana
ARR0016766,30.08.2026,MANDI048,Sugarcane,Hybrid,4.188000000000001,tonnes,74,41.88,2026-08-30,2026-08-30,Chittoor Mandi,Muzaffarnagar,Uttar Pradesh
,2026-08-30,MANDI040,Cotton,,352.65,qtl,61,352.65,2026-08-30,2026-08-30,Jodhpur Market,Fatehabad,Haryana
ARR0007392,2026/08/30,MANDI034,Maize,PBW-343,-191.17,Qtl,30,191.17,2026-08-30,2026-08-30,Ludhiana Grain Market,Ambala,Haryana
ARR0006541,30.08.2026,MANDI027,Mustard,Local,21242.0,kg,50,212.42,2026-08-30,2026-08-30,Kochi APMC,Hisar,Haryana
ARR0014820,2026-08-30,MANDI006,Mustard,Pusa-1121,173.47,Qtl,136,173.47,2026-08-30,2026-08-30,Kochi Mandi,Amritsar,Punjab
ARR0000447,2026-08-30,MANDI042,Sugarcane,PBW-343,6016.0,Kilo,23,60.16,2026-08-30,2026-08-30,Erode Mandi,Fatehabad,Haryana
ARR0001922,30/08/2026,MANDI024,Mustard,HD-2967,8415.0,kg,31,84.15,2026-08-30,2026-08-30,Jaipur Mandi,Karnal,Haryana
ARR0012786,2026/08/30,MANDI031,Maize,Pusa-1121,103.63 qtl,,53,103.63,2026-08-30,2026-08-30,Nangloi Jat Mandi,Sirsa,Haryana
ARR0023422,30-Aug-2026,MANDI008,Sugarcane,PBW-343,10.139,MT,120,101.39,2026-08-30,2026-08-30,Bijapur Market,Amritsar,Punjab
ARR0017579,08-30-2026,MANDI010,Mustard,PBW-343,9376.0,KG,52,93.76,2026-08-30,2026-08-30,Dhule APMC,Jalandhar,Punjab
ARR0006821,2026/08/30,MANDI049,Rice,Pusa-1121,242.68,quintal,131,242.68,2026-08-30,2026-08-30,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
ARR0008586,2026/08/30,MANDI035,Wheat,Premium,36.138999999999996,MT,50,361.39,2026-08-30,2026-08-30,Guntakal Mandi,Ambala,Haryana
ARR0000021,30/08/2026,MANDI047,Rice,,7.185,tonnes,84,71.85,2026-08-30,2026-08-30,Orai Market,Muzaffarnagar,Uttar Pradesh
ARR0019261,30.08.2026,MANDI033,Sugarcane,PBW-343,240.41,Quintals,116,240.41,2026-08-30,2026-08-30,South Dumdum Grain Market,Ambala,Haryana
ARR0023266,30/08/2026,MANDI020,Maize,Pusa-1121,11816.0,Kilo,50,118.16,2026-08-30,2026-08-30,Kadapa Mandi,Ferozepur,Punjab
ARR0023248,08-30-2026,MANDI012,Cotton,,30.53,tonnes,62,305.3,2026-08-30,2026-08-30,Gaya Grain Market,Patiala,Punjab
ARR0011886,08-30-2026,MANDI052,Maize,Local,12310.0,Kilo,50,123.1,2026-08-30,2026-08-30,Kakinada APMC,Saharanpur,Uttar Pradesh
ARR0020701,30-Aug-2026,MANDI039,Wheat,,166.81,quintal,51,166.81,2026-08-30,2026-08-30,Anand Grain Market,Kurukshetra,Haryana
ARR0000546,30/08/2026,MANDI002,Wheat,PBW-343,38.248000000000005,MT,92,382.48,2026-08-30,2026-08-30,Solapur Mandi,Ludhiana,Punjab
ARR0024628,2026-08-30,MANDI041,Sugarcane,Local,482.48,Q,67,482.48,2026-08-30,2026-08-30,Gurgaon Grain Market,Fatehabad,Haryana
ARR0021110,08-30-2026,MANDI023,Rice,Pusa-1121,445.85 qtl,,71,445.85,2026-08-30,2026-08-30,Panihati APMC,Karnal,Haryana
ARR0000408,08-30-2026,MANDI047,Maize,PBW-343,1.673,Tonnes,144,16.73,2026-08-30,2026-08-30,Orai Market,Muzaffarnagar,Uttar Pradesh
ARR0020641,2026/08/30,MANDI050,Maize,HD-2967,153.68,qtl,11,153.68,2026-08-30,2026-08-30,Durg Market,Muzaffarnagar,Uttar Pradesh
ARR0009226,2026-08-30,MANDI049,Rice,PBW-343,"2,594.0 KG",,50,2.0,2026-08-30,2026-08-30,Machilipatnam Mandi,Muzaffarnagar,Uttar Pradesh
ARR0001349,2026-08-30,MANDI040,Rice,,20.196,T,50,201.96,2026-08-30,2026-08-30,Jodhpur Market,Fatehabad,Haryana
ARR0004445,30-Aug-2026,MANDI008,Sugarcane,Hybrid,29.155,MT,86,291.55,2026-08-30,2026-08-30,Bijapur Market,Amritsar,Punjab
ARR0018602,30/08/2026,MANDI030,Mustard,Pusa-1121,130.05 qtl,,97,130.05,2026-08-30,2026-08-30,Patiala APMC,Sirsa,Haryana
ARR0001069,30.08.2026,MANDI007,Sugarcane,,22.553,T,29,225.53,2026-08-30,2026-08-30,Nashik Mandi,Amritsar,Punjab
ARR0016162,2026-08-30,MANDI050,Wheat,Hybrid,195.81,quintal,142,195.81,2026-08-30,2026-08-30,Durg Market,Muzaffarnagar,Uttar Pradesh
ARR0012571,30.08.2026,MANDI022,Maize,PBW-343,14890.0,KGS,70,148.9,2026-08-30,2026-08-30,Eluru APMC,Karnal,Haryana
ARR0013184,2026/08/30,MANDI015,Cotton,,450.66,quintal,76,450.66,2026-08-30,2026-08-30,Amravati Grain Market,Bathinda,Punjab
ARR0007847,08-30-2026,MANDI024,Mustard,Local,291.59 qtl,,10,291.59,2026-08-30,2026-08-30,Jaipur Mandi,Karnal,Haryana
ARR0013201,2026-08-30,MANDI016,Cotton,PBW-343,-489.17,KG,123,4.89,2026-08-30,2026-08-30,Kulti APMC,Bathinda,Punjab
ARR0008584,08-30-2026,MANDI028,Sugarcane,HD-2967,"24,788.0 KG",,37,24.0,2026-08-30,2026-08-30,Machilipatnam APMC,Hisar,Haryana
ARR0023472,30/08/2026,MANDI023,Maize,Pusa-1121,45057.0,KGS,142,450.57,2026-08-30,2026-08-30,Panihati APMC,Karnal,Haryana
ARR0010864,30-Aug-2026,MANDI043,Maize,PBW-343,202.14,quintal,21,202.14,2026-08-30,2026-08-30,Danapur Mandi,Agra,Uttar Pradesh
ARR0013537,30-Aug-2026,MANDI022,Sugarcane,,37669.0,Kilo,50,376.69,2026-08-30,2026-08-30,Eluru APMC,Karnal,Haryana
ARR0020266,30.08.2026,MANDI033,Cotton,,5860.0,KG,50,58.6,2026-08-30,2026-08-30,South Dumdum Grain Market,Ambala,Haryana
ARR0011822,30-Aug-2026,MANDI052,Rice,PBW-343,"26,377.0 KG",,66,26.0,2026-08-30,2026-08-30,Kakinada APMC,Saharanpur,Uttar Pradesh
ARR0024255,2026-08-30,MANDI033,Sugarcane,,40193.0,Kilo,116,401.93,2026-08-30,2026-08-30,South Dumdum Grain Market,Ambala,Haryana
ARR0017152,30/08/2026,MANDI017,Cotton,,34172.0,KG,97,341.72,2026-08-30,2026-08-30,Parbhani Market,Patiala,Punjab
ARR0004302,2026/08/30,MANDI056,Rice,Hybrid,4386.0,KG,29,43.86,2026-08-30,2026-08-30,Bilaspur Mandi,Bareilly,Uttar Pradesh
ARR0004741,30-Aug-2026,MANDI039,Sugarcane,Local,38183.0,KGS,50,381.83,2026-08-30,2026-08-30,Anand Grain Market,Kurukshetra,Haryana
ARR0001552,30/08/2026,MANDI053,Maize,Hybrid,388.7,Q,134,388.7,2026-08-30,2026-08-30,Panihati Market,Saharanpur,Uttar Pradesh
ARR0011326,2026/08/30,MANDI020,Sugarcane,Premium,44.129000000000005,MT,14,441.29,2026-08-30,2026-08-30,Kadapa Mandi,Ferozepur,Punjab
ARR0004139,30-Aug-2026,MANDI010,Cotton,Pusa-1121,47579.0,Kgs,104,475.79,2026-08-30,2026-08-30,Dhule APMC,Jalandhar,Punjab
ARR0016941,2026-08-30,MANDI043,Mustard,Pusa-1121,28077.0,kg,41,280.77,2026-08-30,2026-08-30,Danapur Mandi,Agra,Uttar Pradesh
ARR0000606,2026-08-30,MANDI053,Maize,,348.44,quintal,131,348.44,2026-08-30,2026-08-30,Panihati Market,Saharanpur,Uttar Pradesh
ARR0006312,2026-08-30,MANDI033,Rice,Hybrid,499.17,Q,6,499.17,2026-08-30,2026-08-30,South Dumdum Grain Market,Ambala,Haryana
ARR0013438,2026-08-30,MANDI017,Wheat,Premium,39328.0,Kilo,130,393.28,2026-08-30,2026-08-30,Parbhani Market,Patiala,Punjab
ARR0014257,2026/08/30,MANDI039,Cotton,,20575.0,KG,127,205.75,2026-08-30,2026-08-30,Anand Grain Market,Kurukshetra,Haryana
ARR0013610,30-Aug-2026,MANDI007,Wheat,Local,36.125,Tonnes,7,361.25,2026-08-30,2026-08-30,Nashik Mandi,Amritsar,Punjab
ARR0023186,30.08.2026,MANDI039,Maize,Premium,33253.0,Kilo,105,332.53,2026-08-30,2026-08-30,Anand Grain Market,Kurukshetra,Haryana
ARR0009580,30/08/2026,MANDI053,Rice,Hybrid,231.96,qtl,118,231.96,2026-08-30,2026-08-30,Panihati Market,Saharanpur,Uttar Pradesh
ARR0000920,2026-08-30,MANDI006,Rice,PBW-343,190.47,qtl,135,190.47,2026-08-30,2026-08-30,Kochi Mandi,Amritsar,Punjab
